trade_id,source,venue,symbol,timeframe,timestamp_entry,timestamp_exit,direction,setup_type,primary_setup,tier,grade,entry_price,sl_price,tp_price,sl_distance_usd,rr_target,position_size_btc,position_size_usd,nano_qty,max_risk_usd,atr,atr_avg50,atr_ok_long,ema_fast,ema_slow,wpr_fast,wpr_slow,vol_ratio,chand_long,chand_short,hi50,lo50,sig_rsi,sig_dist_ema200,sig_dist_ema50,sig_body_ratio,d_rsi,w_rsi,daily_trend,weekly_trend,ema_gap_daily,ema_gap_weekly,tp_near_res,entry_gate_passed,entry_block_reason,exit_price,exit_reason,bars_held,pnl_usd,pnl_pct,r_multiple,fees_usd,pnl_net_usd,venue_adapter,atr_scale_applied,notes
si+-20190225000000-0035,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1w,2019-02-25T00:00:00Z,,long,T1b_W_rsi_os_long,T1b_W_rsi_os_long,1,,3807.32,3426.59,4759.15,380.73,2.5000131326661923,,,,469.11,480.01,,,,,,,0.769,,,,,45.48,-31.84,-31.97,0.304,53.0,29.09,bear,bear,-0.2415,-0.332,,,,4759.15,tp_hit,4,1168.09,0.249,2.49,9.38,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=45.48 sig_dist_ema200=-31.84 d_rsi=53.0 w_rsi=29.09; equity_after=10550.342589261969 dd_pct=-10.785853963977598
si+-20190408120000-0036,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-04-08T12:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,5125.79,5064.28,5253.93,61.51000000000022,2.0832384978052327,,,,263.76,71.85,,,,,,,1.295,,,,,47.26,6.2,0.02,0.898,96.62,73.31,bull,bear,0.1235,-0.0699,,,,5253.93,tp_hit,9,527.52,0.024,2.0,5.28,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=47.26 sig_dist_ema200=6.2 d_rsi=96.62 w_rsi=73.31; equity_after=11077.859718725069 dd_pct=-6.325146662176461
si+-20190516210000-0037,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-05-16T21:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7917.62,7822.61,8115.56,95.01000000000022,2.083359646353016,,,,276.95,142.61,,,,,,,0.995,,,,,44.63,9.87,0.03,0.804,85.31,98.87,bull,bull,0.5613,0.4667,,,,7822.61,sl_hit,0,-300.03,-0.013,-1.0833333333333333,5.54,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=44.63 sig_dist_ema200=9.87 d_rsi=85.31 w_rsi=98.87; equity_after=10777.834351342932 dd_pct=-8.862173940075857
si+-20190731160000-0038,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-07-31T16:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,9982.43,10132.17,9682.96,149.73999999999978,1.9999332175771445,,,,269.45,167.28,,,,,,,1.152,,,,,72.76,-2.25,1.93,0.39,55.92,72.52,bull,bull,0.3257,0.82,,,,10132.17,sl_hit,1,-287.41,-0.016,-1.0666666666666669,5.39,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=72.76 sig_dist_ema200=-2.25 d_rsi=55.92 w_rsi=72.52; equity_after=10490.42543530712 dd_pct=-11.292515968340489
si+-20190819080000-0039,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-08-19T08:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,10670.77,10830.83,10350.65,160.0599999999995,2.0000000000000115,,,,262.26,196.85,,,,,,,1.197,,,,,65.56,-0.08,0.6,0.359,39.6,58.55,bull,bull,0.3328,0.6512,,,,10830.83,sl_hit,2,-279.74,-0.016,-1.0666666666666669,5.25,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=65.56 sig_dist_ema200=-0.08 d_rsi=39.6 w_rsi=58.55; equity_after=10210.680757032264 dd_pct=-13.658048875851414
si+-20190831210000-0040,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-08-31T21:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,9655.6,9539.73,9896.99,115.8700000000008,2.083282989557243,,,,255.27,61.53,,,,,,,2.517,,,,,57.54,-2.36,0.57,0.839,40.36,54.78,bull,bull,0.1414,0.574,,,,9539.73,sl_hit,19,-276.54,-0.013,-1.0833333333333333,5.11,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=57.54 sig_dist_ema200=-2.36 d_rsi=40.36 w_rsi=54.78; equity_after=9934.141486529308 dd_pct=-15.996476718797092
si+-20191010130000-0041,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-10-10T13:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,8482.39,8380.6,8694.45,101.78999999999905,2.0833087729639774,,,,248.35,60.85,,,,,,,0.983,,,,,38.67,2.65,1.03,0.313,63.26,34.55,bear,bull,-0.015600000000000001,0.3031,,,,8694.45,tp_hit,14,496.71,0.024,2.0,4.97,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=38.67 sig_dist_ema200=2.65 d_rsi=63.26 w_rsi=34.55; equity_after=10430.848560855777 dd_pct=-11.796300554736938
si+-20191011040000-0042,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-10-11T04:00:00Z,,short,T1d_H4_sweep_hi_short,T1d_H4_sweep_hi_short,1,,8387.69,8639.32,7800.55,251.6299999999992,2.333346580296476,,,,521.54,159.77,,,,,,,2.611,,,,,62.01,-6.23,0.93,0.392,51.97,34.55,bear,bull,-0.0496,0.3031,,,,8070.58,time_exit,39,639.88,0.036807,1.2269,10.43,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=62.01 sig_dist_ema200=-6.23 d_rsi=51.97 w_rsi=34.55; equity_after=11070.728965821472 dd_pct=-6.3854446122672766
si+-20191011040000-0043,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-10-11T04:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,8387.69,8513.51,8136.06,125.81999999999971,1.9999205213797544,,,,276.77,159.77,,,,,,,2.611,,,,,62.01,-6.23,0.93,0.392,51.97,34.55,bear,bull,-0.0496,0.3031,,,,8136.06,tp_hit,26,535.09,0.029,1.9333333333333336,5.54,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=62.01 sig_dist_ema200=-6.23 d_rsi=51.97 w_rsi=34.55; equity_after=11605.81419916951 dd_pct=-1.8607411018601967
si+-20191021120000-0044,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-10-21T12:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,8191.24,8314.11,7945.5,122.8700000000008,1.9999999999999851,,,,290.15,111.2,,,,,,,1.594,,,,,73.47,-4.43,0.97,0.232,50.21,44.62,bear,bull,-0.051,0.489,,,,7945.5,tp_hit,8,560.95,0.029,1.9333333333333336,5.8,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=73.47 sig_dist_ema200=-4.43 d_rsi=50.21 w_rsi=44.62; equity_after=12166.761885462704 dd_pct=0.0
si+-20191021120000-0045,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-10-21T12:00:00Z,,short,T1d_H4_sweep_hi_short,T1d_H4_sweep_hi_short,1,,8191.24,8436.98,7617.85,245.73999999999978,2.333319768861398,,,,608.34,111.2,,,,,,,1.594,,,,,73.47,-4.43,0.97,0.232,50.21,44.62,bear,bull,-0.051,0.489,,,,7617.85,tp_hit,11,1399.18,0.069,2.3000000000000003,12.17,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=73.47 sig_dist_ema200=-4.43 d_rsi=50.21 w_rsi=44.62; equity_after=13565.939502290916 dd_pct=0.0
si+-20191117080000-0046,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-11-17T08:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,8554.52,8451.87,8768.38,102.64999999999964,2.0833901607403753,,,,339.15,40.4,,,,,,,5.715,,,,,60.57,-1.72,0.46,0.582,31.98,30.5,bear,bull,-0.0218,0.3132,,,,8451.87,sl_hit,17,-367.41,-0.013,-1.0833333333333333,6.78,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=60.57 sig_dist_ema200=-1.72 d_rsi=31.98 w_rsi=30.5; equity_after=13198.528640770535 dd_pct=-2.708333333333335
si+-20191127200000-0047,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2019-11-27T20:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,7507.9,7620.52,7282.66,112.6200000000008,1.9999999999999838,,,,329.96,206.84,,,,,,,0.658,,,,,60.97,-8.41,0.93,0.307,25.86,33.8,bear,bull,-0.1249,0.1392,,,,7620.52,sl_hit,3,-351.96,-0.016,-1.0666666666666669,6.6,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=60.97 sig_dist_ema200=-8.41 d_rsi=25.86 w_rsi=33.8; equity_after=12846.567877016658 dd_pct=-5.302777777777767
si+-20191128230000-0048,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-11-28T23:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7418.52,7329.5,7603.98,89.02000000000044,2.0833520557177962,,,,321.16,80.52,,,,,,,1.199,,,,,41.93,-0.54,0.22,0.381,26.27,33.8,bear,bull,-0.1341,0.1392,,,,7603.98,tp_hit,12,642.33,0.024,2.0,6.42,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=41.93 sig_dist_ema200=-0.54 d_rsi=26.27 w_rsi=33.8; equity_after=13488.89627086749 dd_pct=-0.5679166666666569
si+-20191221080000-0049,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-12-21T08:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7141.72,7056.02,7320.26,85.69999999999982,2.083313885647612,,,,337.22,25.75,,,,,,,0.662,,,,,33.83,0.73,0.23,0.5,41.17,33.0,bear,bull,-0.1404,0.1516,,,,7320.26,tp_hit,32,674.44,0.024,2.0,6.74,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=33.83 sig_dist_ema200=0.73 d_rsi=41.17 w_rsi=33.0; equity_after=14163.341084410866 dd_pct=0.0
si+-20191224080000-0050,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-12-24T08:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7362.86,7274.51,7546.93,88.34999999999945,2.0834182229768166,,,,354.08,58.77,,,,,,,1.537,,,,,46.78,2.07,0.09,0.587,50.68,33.65,bear,bull,-0.12269999999999999,0.13269999999999998,,,,7274.51,sl_hit,6,-383.59,-0.013,-1.0833333333333333,7.08,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=46.78 sig_dist_ema200=2.07 d_rsi=50.68 w_rsi=33.65; equity_after=13779.75059670807 dd_pct=-2.708333333333335
si+-20191227120000-0051,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2019-12-27T12:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7227.45,7140.72,7408.14,86.72999999999956,2.0833621584227076,,,,344.49,46.41,,,,,,,2.178,,,,,55.06,0.06,0.01,0.619,49.92,33.65,bear,bull,-0.1195,0.13269999999999998,,,,7363.46,time_exit,47,511.54,0.017819,1.4849166666666669,6.89,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=55.06 sig_dist_ema200=0.06 d_rsi=49.92 w_rsi=33.65; equity_after=14291.295129797114 dd_pct=0.0
si+-20200108200000-0052,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-01-08T20:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,8046.42,7949.86,8247.58,96.5600000000004,2.0832642916321356,,,,357.28,118.23,,,,,,,1.929,,,,,30.62,5.62,0.12,0.432,72.5,52.45,bear,bull,-0.0116,0.2501,,,,7949.86,sl_hit,3,-387.06,-0.013,-1.0833333333333333,7.15,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=30.62 sig_dist_ema200=5.62 d_rsi=72.5 w_rsi=52.45; equity_after=13904.239220031775 dd_pct=-2.708333333333335
si+-20200121200000-0053,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-01-21T20:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,8719.98,8615.34,8937.98,104.63999999999942,2.083333333333345,,,,347.61,56.16,,,,,,,3.755,,,,,58.08,1.15,0.44,0.985,61.82,52.84,bull,bull,0.066,0.3074,,,,8615.34,sl_hit,19,-376.57,-0.013,-1.0833333333333333,6.95,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=58.08 sig_dist_ema200=1.15 d_rsi=61.82 w_rsi=52.84; equity_after=13527.666074489249 dd_pct=-5.343315972222218
si+-20200210000000-0054,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1w,2020-02-10T00:00:00Z,,short,T2b_W_sweep_hi_short,T2b_W_sweep_hi_short,2,,9910.7,10703.56,7928.56,792.8599999999988,2.499987387432842,,,,507.29,945.03,,,,,,,1.244,,,,,56.4,48.36,21.31,0.272,82.31,57.06,bull,bull,0.2116,0.5261,,,,7928.56,tp_hit,3,1261.88,0.199,2.4875000000000003,10.15,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=56.4 sig_dist_ema200=48.36 d_rsi=82.31 w_rsi=57.06; equity_after=14789.5436755002 dd_pct=0.0
si+-20200227000000-0055,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1d,2020-02-27T00:00:00Z,,long,T2a_D_hammer_long,T2a_D_hammer_long,2,,8823.25,8382.09,9882.04,441.15999999999985,2.400013600507755,,,,554.61,461.86,,,,,,,1.261,,,,,29.27,2.55,-4.1,0.084,27.67,63.24,bull,bull,0.021400000000000002,0.2668,,,,8382.09,sl_hit,9,-565.7,-0.051,-1.0199999999999998,11.09,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=29.27 sig_dist_ema200=2.55 d_rsi=27.67 w_rsi=63.24; equity_after=14223.843629912317 dd_pct=-3.8250000000000006
si+-20200305200000-0056,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-03-05T20:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,9054.64,9190.46,8783.0,135.8199999999997,2.0,,,,355.6,120.95,,,,,,,0.915,,,,,68.05,-1.53,1.55,0.666,40.12,55.21,bull,bull,0.0512,0.1905,,,,8783.0,tp_hit,12,687.49,0.029,1.9333333333333336,7.11,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=68.05 sig_dist_ema200=-1.53 d_rsi=40.12 w_rsi=55.21; equity_after=14911.329405358078 dd_pct=0.0
si+-20200309000000-0057,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1d,2020-03-09T00:00:00Z,,long,T2a_D_hammer_long,T2a_D_hammer_long,2,,7929.87,7533.38,8881.45,396.4899999999998,2.4000100885268263,,,,559.17,427.08,,,,,,,2.047,,,,,24.22,-7.88,-11.9,0.192,23.0,55.21,bear,bull,-0.0676,0.1905,,,,7533.38,sl_hit,2,-570.36,-0.051,-1.0199999999999998,11.18,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=24.22 sig_dist_ema200=-7.88 d_rsi=23.0 w_rsi=55.21; equity_after=14340.971055603131 dd_pct=-3.8250000000000006
si+-20200316000000-0058,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1w,2020-03-16T00:00:00Z,,long,T1a_W_fail_brkdn_long,T1a_W_fail_brkdn_long,1,,5816.05,5350.77,7270.06,465.27999999999975,3.1250214924346653,,,,717.05,1332.69,,,,,,,2.673,,,,,42.58,-13.51,-27.68,0.185,26.39,37.67,bear,bear,-0.3665,-0.20379999999999998,,,,7270.06,tp_hit,2,2231.81,0.249,3.1125,14.34,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=42.58 sig_dist_ema200=-13.51 d_rsi=26.39 w_rsi=37.67; equity_after=16572.78467613137 dd_pct=0.0
si+-20200319200000-0059,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-03-19T20:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,6162.05,6254.48,5977.19,92.42999999999938,2.0000000000000195,,,,414.32,261.29,,,,,,,0.827,,,,,72.82,-18.98,4.99,0.196,30.27,42.58,bear,bear,-0.2616,-0.1351,,,,6254.48,sl_hit,0,-441.94,-0.016,-1.0666666666666669,8.29,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=72.82 sig_dist_ema200=-18.98 d_rsi=30.27 w_rsi=42.58; equity_after=16130.843751434537 dd_pct=-2.6666666666666616
si+-20200320210000-0060,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-03-20T21:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,6239.19,6164.32,6395.17,74.86999999999989,2.083344463737154,,,,403.27,259.56,,,,,,,1.106,,,,,47.78,4.52,2.83,0.73,29.97,42.58,bear,bear,-0.25420000000000004,-0.1351,,,,6164.32,sl_hit,0,-436.88,-0.013,-1.0833333333333333,8.07,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=47.78 sig_dist_ema200=4.52 d_rsi=29.97 w_rsi=42.58; equity_after=15693.96673316652 dd_pct=-5.302777777777756
si+-20200324000000-0061,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-03-24T00:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,6522.51,6620.35,6326.83,97.84000000000015,2.0,,,,392.35,279.58,,,,,,,1.133,,,,,59.22,-10.58,7.45,0.284,39.76,40.42,bear,bear,-0.21710000000000002,-0.1243,,,,6620.35,sl_hit,1,-418.51,-0.016,-1.0666666666666669,7.85,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=59.22 sig_dist_ema200=-10.58 d_rsi=39.76 w_rsi=40.42; equity_after=15275.460953615411 dd_pct=-7.828037037037017
si+-20200402000000-0062,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-04-02T00:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,6606.05,6705.14,6407.87,99.09000000000015,2.0,,,,381.89,165.67,,,,,,,1.18,,,,,62.54,-4.63,4.15,0.193,66.1,46.67,bear,bull,-0.1804,0.0083,,,,6705.14,sl_hit,1,-407.35,-0.016,-1.0666666666666669,7.64,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=62.54 sig_dist_ema200=-4.63 d_rsi=66.1 w_rsi=46.67; equity_after=14868.11532818567 dd_pct=-10.285956049382683
si+-20200409120000-0063,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-04-09T12:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,7303.03,7215.39,7485.61,87.63999999999942,2.083295298950264,,,,371.7,67.64,,,,,,,3.296,,,,,43.58,4.62,0.41,0.593,59.2,47.56,bear,bull,-0.0922,0.0275,,,,7215.39,sl_hit,13,-402.68,-0.013,-1.0833333333333333,7.43,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=43.58 sig_dist_ema200=4.62 d_rsi=59.2 w_rsi=47.56; equity_after=14465.437204713971 dd_pct=-12.71571140637857
si+-20200529110000-0064,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-05-29T11:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,9403.98,9291.13,9639.08,112.85000000000036,2.0832964111652603,,,,361.64,81.27,,,,,,,1.372,,,,,46.59,2.31,0.91,0.457,51.94,47.77,bull,bull,0.14529999999999998,0.37979999999999997,,,,9639.08,tp_hit,34,723.27,0.024,2.0,7.23,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=46.59 sig_dist_ema200=2.31 d_rsi=51.94 w_rsi=47.77; equity_after=15188.709064949671 dd_pct=-8.351496976697492
si+-20200621190000-0065,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-06-21T19:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,9351.14,9238.93,9584.92,112.20999999999913,2.083415025398828,,,,379.72,32.98,,,,,,,1.007,,,,,38.73,-0.5,0.05,0.661,35.85,77.7,bull,bull,0.0929,0.3422,,,,9584.92,tp_hit,20,759.44,0.024,2.0,7.59,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=38.73 sig_dist_ema200=-0.5 d_rsi=35.85 w_rsi=77.7; equity_after=15948.144518197156 dd_pct=-3.7690718255323774
si+-20200701160000-0066,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-07-01T16:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,9240.01,9378.61,8962.81,138.60000000000036,2.0,,,,398.7,76.89,,,,,,,1.322,,,,,69.7,-0.62,0.38,0.402,42.98,73.42,bull,bull,0.0764,0.3016,,,,8962.81,tp_hit,5,770.83,0.029,1.9333333333333336,7.97,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=69.7 sig_dist_ema200=-0.62 d_rsi=42.98 w_rsi=73.42; equity_after=16718.971503243352 dd_pct=0.0
si+-20200722080000-0067,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,1h,2020-07-22T08:00:00Z,,long,T3a_H1_fail_brkdn_long,T3a_H1_fail_brkdn_long,3,,9310.56,9198.83,9543.32,111.72999999999956,2.083236373400171,,,,417.97,33.17,,,,,,,1.17,,,,,28.92,0.98,0.24,0.252,53.88,71.24,bull,bull,0.09390000000000001,0.4103,,,,9543.32,tp_hit,13,835.95,0.024,2.0,8.36,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=28.92 sig_dist_ema200=0.98 d_rsi=53.88 w_rsi=71.24; equity_after=17554.92007840552 dd_pct=0.0
si+-20200913040000-0068,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-09-13T04:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,10542.27,10700.4,10226.0,158.1299999999992,2.0000632391070767,,,,438.87,92.91,,,,,,,0.736,,,,,66.6,-3.21,1.09,0.235,30.73,55.26,bull,bull,0.0645,0.4107,,,,10226.0,tp_hit,2,848.49,0.029,1.9333333333333336,8.78,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=66.6 sig_dist_ema200=-3.21 d_rsi=30.73 w_rsi=55.26; equity_after=18403.40788219512 dd_pct=0.0
si+-20200915120000-0069,backtest_scheme_i_plus_c3c5,binance,BTCUSDT,4h,2020-09-15T12:00:00Z,,short,T3b_H4_sweep_hi_short_loose,T3b_H4_sweep_hi_short_loose,3,,10785.23,10947.01,10461.67,161.78000000000065,1.9999999999999887,,,,460.09,161.16,,,,,,,1.733,,,,,62.97,-0.58,2.8,0.19,34.62,63.73,bull,bull,0.10880000000000001,0.4836,,,,10947.01,sl_hit,5,-490.76,-0.016,-1.0666666666666669,9.2,,binance,1.0,backfilled from scheme_i_plus_trades.csv; scheme_i weights T1=1.0 T2=0.75 T3=0.5 T4=0 dropped; 5%/R risk; FEE=0.001; sig_rsi=62.97 sig_dist_ema200=-0.58 d_rsi=34.62 w_rsi=63.73; equity_after=17912.65033866992 dd_pct=-2.6666666666666505
